age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
43,2,269733,9,5,8,1,4,1,0,0,40,39,0
40,4,54102,10,0,12,1,4,0,0,0,20,39,0
21,4,60552,9,4,1,3,4,0,0,0,40,39,0
21,4,26410,9,4,1,1,4,0,0,0,40,39,0
22,4,179392,9,4,8,3,4,0,0,0,20,39,0
35,2,215419,10,0,1,4,4,0,0,0,40,39,0
45,4,367037,9,0,1,4,4,0,0,0,40,39,0
24,4,236696,10,4,8,1,4,1,0,0,30,39,0
36,4,176536,10,5,1,2,0,0,0,0,42,39,0
29,4,535740,9,4,3,4,2,1,0,0,40,39,0
33,4,84154,10,2,13,0,4,1,0,0,20,39,0
46,4,97883,10,0,1,1,4,0,0,0,40,39,0
57,4,142714,10,0,8,1,4,0,0,0,38,39,0
20,4,421474,10,4,12,3,4,1,0,0,20,39,0
26,2,213451,10,4,8,3,2,0,0,0,10,23,0
27,4,467936,10,2,1,0,4,1,0,0,48,26,0
72,0,402306,10,2,0,0,4,1,0,0,32,2,0
23,4,189468,11,2,7,3,4,0,0,0,30,39,0
49,4,176814,10,2,3,0,4,1,0,0,50,2,0
43,4,55764,10,4,6,4,2,1,0,0,40,39,0
39,4,86643,10,4,3,1,4,1,0,0,50,39,0
38,4,402522,2,0,5,4,4,1,0,0,40,37,0
36,2,152021,7,0,8,4,2,0,0,0,30,39,0
44,2,65145,9,2,10,0,4,1,0,0,30,39,0
21,4,143062,10,4,8,3,4,1,0,0,32,39,0
33,4,83671,9,4,12,3,2,0,0,0,40,39,0
46,4,214955,3,0,3,1,4,0,0,2339,45,39,0
24,4,37072,10,4,3,1,4,1,0,0,40,39,0
27,4,163127,11,2,1,5,4,0,0,0,35,39,0
35,4,85799,9,0,1,1,4,0,0,0,40,39,0
44,4,197033,9,2,1,0,4,1,0,0,40,39,0
51,2,251346,5,2,8,5,4,0,0,0,38,33,0
27,4,164607,13,5,13,3,4,1,0,0,50,39,0
21,4,198050,9,4,8,1,4,0,0,0,28,39,0
65,4,398001,9,6,1,1,4,0,0,0,20,39,0
40,4,227823,12,0,1,3,4,0,0,0,70,39,0
24,4,239663,10,2,1,0,4,1,0,0,15,39,0
28,4,339372,13,4,1,1,4,1,0,1408,40,39,0
68,4,75913,8,6,12,1,4,0,0,0,30,39,0
41,5,423217,13,0,4,1,4,1,0,0,50,39,0
45,4,195949,9,2,3,0,4,1,0,0,40,39,0
31,7,60186,13,0,10,1,4,1,0,0,40,39,0
19,4,168294,9,4,3,3,4,1,0,0,40,39,0
51,4,194995,9,2,12,0,4,1,0,0,50,39,0
61,4,119684,9,2,8,0,4,1,0,0,50,39,0
61,4,167138,9,0,4,1,4,0,0,0,40,39,0
38,4,34378,9,2,12,0,4,1,0,0,55,39,0
29,4,132686,9,0,7,4,4,1,0,0,40,39,0
25,4,181814,10,4,1,2,4,0,0,0,40,39,0
46,4,114328,10,0,7,1,4,1,0,0,40,39,0
22,4,48988,10,4,14,1,4,1,0,0,40,39,0
20,4,146538,9,2,7,0,4,1,0,0,40,39,0
23,4,97054,9,2,4,0,4,1,0,0,55,39,0
22,4,150336,10,0,13,2,4,0,0,0,40,39,0
24,4,189924,11,4,4,3,4,0,0,0,60,39,0
18,6,212207,9,4,5,3,4,1,0,0,11,39,0
20,0,201766,10,4,0,3,4,0,0,0,35,39,0
45,6,277434,13,2,4,0,4,1,0,0,50,39,0
33,4,53042,8,4,3,3,2,1,0,0,40,39,0
21,4,572285,9,4,8,2,4,0,0,0,20,39,0
66,4,169435,9,6,3,1,4,1,0,0,16,39,0
22,0,229997,10,3,0,4,2,0,0,0,40,39,0
32,4,195000,9,2,3,0,4,1,0,0,40,39,0
39,1,110622,13,2,1,5,1,0,0,0,40,30,0
20,4,182342,10,4,5,3,4,1,0,0,40,39,0
24,0,164574,10,4,0,3,4,1,0,0,40,39,0
43,4,216042,10,0,13,3,4,0,0,1617,72,39,0
24,4,258700,3,4,5,2,2,1,0,0,40,26,0
24,7,232918,13,4,10,1,4,1,0,0,20,39,0
34,4,183778,9,2,3,0,4,1,0,0,40,39,0
47,4,145269,7,0,3,1,4,0,0,0,45,39,0
40,4,132222,14,2,10,0,4,1,0,0,50,39,0
41,2,113324,12,2,1,0,4,1,0,0,40,39,0
21,4,265148,9,4,6,2,4,1,0,0,38,23,0
48,4,152915,10,4,1,1,4,0,0,0,40,39,0
22,4,250647,10,4,1,3,4,1,0,0,12,39,0
22,4,290044,13,4,8,1,4,0,0,0,35,2,0
50,4,126566,9,2,6,0,2,1,0,0,40,39,0
23,4,195508,10,4,6,3,4,1,0,0,20,39,0
21,4,262634,4,4,5,1,4,1,0,0,36,39,0
25,4,25497,13,2,10,0,4,1,0,0,40,39,0
23,4,440456,13,4,8,1,4,1,0,0,40,39,0
46,4,203653,13,0,12,2,2,1,0,0,40,39,0
43,4,172256,13,0,12,4,4,0,0,0,50,39,0
18,4,270502,7,4,4,3,4,0,0,0,20,39,0
23,4,173851,10,2,6,0,4,1,0,0,40,39,0
79,0,142370,15,2,0,0,4,1,0,0,10,39,0
28,2,84657,13,0,10,1,4,0,0,0,40,39,0
17,4,262511,7,4,12,3,4,1,0,0,20,39,0
22,4,163519,13,4,12,3,4,0,0,0,40,39,0
51,6,134447,9,2,3,0,4,1,0,0,70,39,0
44,4,54507,9,4,7,1,4,0,0,0,40,39,0
31,4,137076,13,2,11,0,4,1,0,0,40,39,0
23,4,180795,10,4,12,3,4,0,0,0,40,39,0
25,4,312966,5,5,6,2,4,1,0,0,40,8,0
41,4,231507,9,0,12,4,4,0,0,0,40,39,0
22,7,124942,10,4,8,3,4,1,0,0,45,39,0
42,4,106900,11,4,13,1,4,1,0,0,40,39,0
32,4,113364,13,4,14,1,4,1,0,0,40,39,0
36,4,28996,10,2,12,0,4,1,0,0,45,39,0
73,6,241121,4,2,5,0,4,1,0,0,40,39,0
59,7,173422,4,2,3,0,4,1,5013,0,38,39,0
25,5,98756,10,0,1,3,4,0,0,0,50,39,0
46,4,152249,9,3,8,1,4,1,0,0,35,26,0
61,4,227332,13,4,10,3,4,1,0,0,40,39,0
22,4,200973,12,4,8,1,4,0,0,0,12,39,0
30,4,241259,11,2,14,0,4,1,0,0,40,39,0
49,4,266150,9,2,7,5,4,0,0,0,40,39,0
18,4,31983,8,4,1,3,4,0,0,0,20,39,0
58,6,96609,10,0,12,1,4,0,0,0,40,39,0
19,2,276973,10,4,10,3,4,0,0,0,20,39,0
25,4,51392,11,0,1,4,4,0,0,0,40,39,0
34,4,28053,13,3,1,1,4,0,0,0,25,39,0
77,4,88269,3,2,8,0,4,1,0,0,20,39,0
26,4,213625,12,2,12,0,4,1,0,0,40,39,0
29,4,185127,9,2,12,0,4,1,0,0,50,39,0
28,4,109001,9,4,6,1,4,1,0,0,40,39,0
39,4,278632,9,2,7,0,4,1,0,0,40,39,0
38,1,77792,9,2,7,0,4,1,0,0,56,39,0
36,4,239755,11,4,7,1,4,1,0,0,40,39,0
28,4,53063,13,2,4,0,4,1,0,0,45,39,0
26,2,104614,13,4,10,3,4,0,0,0,40,39,0
56,6,210731,4,0,12,2,4,1,0,0,20,26,0
23,4,181820,13,4,1,3,4,1,0,0,40,39,0
19,4,177839,9,4,8,3,4,0,0,0,15,39,0
25,7,120041,13,4,10,1,4,0,0,0,40,39,0
43,4,212206,9,0,1,1,4,0,0,0,45,39,0
31,4,117719,9,2,8,0,4,1,0,0,40,32,0
63,4,219540,9,0,3,1,4,0,0,0,40,39,0
44,4,104719,12,4,1,1,4,1,0,0,38,39,0
30,4,217460,13,2,10,0,4,1,0,0,40,39,0
46,4,35136,6,0,1,3,2,1,0,0,40,39,0
18,0,71076,9,4,0,3,4,1,0,0,40,39,0
60,4,88055,6,2,14,0,4,1,0,0,40,39,0
34,4,329993,10,2,1,0,4,1,0,0,40,39,0
43,4,184018,12,2,10,0,4,1,0,0,50,39,0
23,4,101885,6,4,3,1,4,0,0,0,40,39,0
57,4,214061,9,0,1,1,4,0,0,0,40,39,0
31,4,176410,9,4,8,3,4,0,0,0,38,39,0
34,4,182714,9,5,8,1,4,0,0,0,35,0,0
36,4,115700,9,2,12,0,4,1,0,0,50,39,0
53,4,223660,9,6,7,1,4,1,6849,0,40,39,0
21,4,56582,7,4,8,3,4,1,0,0,50,39,0
66,5,50408,8,2,12,0,4,1,0,0,20,39,0
48,4,59380,10,4,10,4,4,0,0,0,45,39,0
35,1,185053,13,4,10,3,4,0,0,0,40,39,0
25,4,272167,13,4,1,1,4,1,0,0,30,39,0
70,6,177199,9,2,4,0,4,1,0,0,3,39,0
63,4,106141,4,2,12,0,4,1,0,0,45,39,0
20,4,231231,10,4,12,1,4,1,0,0,30,39,0
17,4,110798,7,4,12,3,4,0,0,0,20,39,0
33,1,198827,9,4,3,3,4,1,0,0,40,39,0
26,4,152129,8,4,8,4,2,1,0,0,40,39,0
20,4,344394,10,4,8,1,4,0,0,0,30,39,0
38,4,219137,9,2,1,5,4,0,0,0,22,39,0
49,5,83444,13,2,12,0,4,1,0,0,85,39,1
53,0,158352,14,4,0,1,4,0,8614,0,35,39,1
64,6,167877,9,2,10,0,4,1,0,0,60,39,1
45,4,36006,13,2,3,0,4,1,0,0,45,39,1
48,4,266764,10,2,3,0,4,1,0,0,45,39,1
53,4,48343,9,2,14,0,4,1,0,1902,40,39,1
45,4,155659,9,2,3,0,4,1,0,0,40,39,1
57,4,135339,13,2,4,0,1,1,0,0,40,30,1
43,6,34007,13,2,5,0,4,1,0,0,70,39,1
46,7,165852,10,2,4,0,4,1,0,0,40,39,1
35,4,143059,9,2,14,5,4,0,0,1902,28,39,1
40,1,219266,9,2,4,0,4,1,0,0,40,39,1
36,4,140327,9,2,12,5,4,0,7298,0,35,39,1
32,6,410615,9,2,14,0,4,1,0,1887,60,39,1
36,4,188850,9,2,1,0,4,1,0,0,40,39,1
51,4,135388,8,6,7,1,4,1,0,1564,40,39,1
34,4,275438,10,2,10,0,4,1,5178,0,40,39,1
29,4,193152,16,2,10,0,4,1,0,0,45,39,1
54,4,50385,13,0,4,1,2,0,0,0,45,39,1
39,4,237943,13,2,4,0,4,1,99999,0,70,39,1
47,2,154430,14,2,10,5,4,0,0,0,40,39,1
33,4,236396,13,2,4,0,4,1,15024,0,55,39,1
55,4,436861,14,0,10,1,4,0,14084,0,40,39,1
46,4,228372,13,0,12,4,4,1,0,0,40,39,1
53,4,337195,12,2,4,0,4,1,0,0,45,39,1
34,4,122616,10,2,13,0,4,1,0,0,84,39,1
68,4,117236,13,2,4,0,4,1,20051,0,45,39,1
65,4,105586,10,2,4,0,1,1,20051,0,40,39,1
42,4,176063,11,2,4,0,4,1,15024,0,55,39,1
33,4,140206,15,2,10,0,4,1,0,0,40,39,1
61,4,120939,15,2,14,0,4,1,0,0,5,39,1
34,4,289228,14,2,4,5,4,0,15024,0,45,39,1
42,4,221947,14,2,4,0,4,1,0,0,45,39,1
57,4,437727,14,2,10,0,4,1,0,1977,45,39,1
56,7,270859,13,2,10,0,4,1,0,1902,48,39,1
47,4,454989,9,2,4,5,4,0,0,0,40,39,1
51,4,355954,10,2,3,0,4,1,0,0,60,39,1
64,5,179436,13,2,4,0,4,1,15024,0,55,39,1
38,4,59660,11,2,13,0,4,1,0,0,50,39,1
46,2,117310,13,2,10,5,4,0,0,0,21,39,1
54,4,338620,14,2,4,0,4,1,0,0,52,39,1
54,2,287831,10,2,1,5,2,0,0,0,55,39,1
43,4,144778,9,2,4,0,4,1,0,0,50,39,1
57,4,113090,9,2,1,0,4,1,0,0,40,39,1
28,4,271466,9,2,4,0,4,1,0,0,45,39,1
30,4,235124,9,2,14,0,4,1,99999,0,40,39,1
35,6,202027,14,2,4,0,4,1,7688,0,55,39,1
60,4,139391,10,3,7,1,4,1,0,0,50,39,1
27,4,131310,9,2,8,5,4,0,0,0,40,39,1
31,0,26553,13,2,0,5,4,0,0,0,25,39,1
58,4,197319,13,2,4,0,4,1,0,0,45,39,1
43,6,136986,13,2,4,0,4,1,7298,0,50,39,1
48,1,188081,9,2,1,0,4,1,0,0,40,39,1
24,4,313956,13,2,10,0,4,1,0,0,40,39,1
39,4,225330,13,6,10,4,4,0,0,0,50,31,1
53,4,230936,13,2,12,0,4,1,0,0,40,39,1
69,6,204645,10,2,3,0,4,1,9386,0,72,39,1
47,4,246891,13,2,12,0,4,1,15024,0,45,39,1
26,4,247455,13,2,12,5,4,0,5178,0,42,39,1
65,4,266828,13,2,12,0,4,1,0,0,24,39,1
53,1,170354,10,2,1,0,4,1,0,0,40,39,1
43,2,33331,14,2,4,0,4,1,0,0,40,39,1
54,4,223660,9,2,4,0,4,1,0,0,55,39,1
40,4,177905,11,2,4,0,4,1,7688,0,44,39,1
47,2,121124,14,2,10,0,4,1,0,0,35,39,1
36,4,239755,13,2,4,0,4,1,0,0,50,39,1
37,4,100508,9,2,3,0,4,1,0,0,40,39,1
59,6,275236,7,2,12,0,4,1,0,0,70,39,1
56,4,178353,10,2,10,0,4,1,0,0,40,39,1
31,4,240771,10,2,3,0,4,1,4386,0,50,39,1
43,7,198965,14,2,10,0,4,1,0,0,40,39,1
59,0,424468,13,2,0,0,4,1,0,0,40,39,1
56,4,191330,10,2,3,0,4,1,0,0,40,39,1
47,2,166863,9,2,4,0,4,1,0,0,40,39,1
47,5,186410,15,4,8,1,4,1,0,0,60,39,1
38,4,175360,6,4,10,1,4,1,0,2559,90,39,1
51,6,311631,13,2,12,0,4,1,0,0,40,39,1
46,1,297906,13,2,10,0,1,1,0,0,50,39,1
51,4,153486,9,2,7,0,4,1,0,0,45,39,1
48,4,131826,10,2,1,0,4,1,0,0,40,39,1
37,4,183739,14,2,10,5,4,0,0,0,8,39,1
64,0,168340,9,2,0,0,4,1,0,0,40,0,1
55,4,189664,9,2,10,0,4,1,0,0,40,39,1
42,2,150533,14,2,11,0,4,1,7688,0,35,39,1
51,4,165614,14,4,10,1,4,1,0,0,55,39,1
32,4,105749,15,2,10,0,4,1,0,0,40,39,1
53,4,250034,13,2,4,0,2,1,0,0,50,39,1
45,4,178319,16,2,10,0,4,1,0,0,56,39,1
42,4,185602,9,2,4,5,4,0,0,0,40,39,1
29,4,108775,13,2,4,0,4,1,0,0,50,39,1
38,7,125499,13,2,10,0,1,1,7688,0,60,19,1
47,4,155489,9,2,14,0,4,1,7688,0,55,39,1
66,5,249043,13,2,12,0,4,1,5556,0,26,39,1
69,6,185039,9,2,4,0,4,1,9386,0,12,39,1
50,4,171338,10,2,4,0,4,1,99999,0,50,39,1
43,1,136105,9,2,1,5,2,0,0,1848,40,39,1
34,4,161153,13,2,10,0,4,1,0,0,40,39,1
65,4,184454,9,2,7,0,4,1,6418,0,40,39,1
35,6,115618,9,0,12,1,4,1,0,0,50,39,1
40,4,174395,16,2,4,0,4,1,0,0,40,39,1
41,4,267252,10,2,7,0,2,1,0,1902,40,39,1
50,4,128143,13,2,4,0,4,1,0,0,50,39,1
38,4,207202,9,2,7,0,4,1,0,0,48,39,1
66,7,132055,9,2,4,0,4,1,0,1825,40,39,1
47,4,168262,10,2,4,0,4,1,0,0,60,39,1
43,4,174748,13,0,4,4,2,0,7430,0,45,39,1
45,1,201127,10,2,10,0,4,1,0,0,56,39,1
31,4,128065,7,2,5,0,4,1,0,0,55,39,1
28,4,132686,9,2,6,0,4,1,0,0,40,39,1
40,4,187802,10,2,6,0,4,1,0,1887,40,39,1
45,4,155489,10,2,12,0,4,1,0,0,60,39,1
46,4,202560,10,2,1,5,4,0,0,0,40,39,1
41,4,163287,9,2,10,0,4,1,7688,0,43,39,1
54,1,147629,14,2,10,0,4,1,7298,0,35,39,1
29,2,211032,12,2,11,0,4,1,0,0,72,39,1
38,4,210866,9,2,4,0,4,1,0,0,44,39,1
29,4,175738,13,4,4,1,4,0,0,0,45,39,1
38,4,76317,11,2,4,0,4,1,0,0,55,39,1
24,5,493034,9,4,8,1,2,1,13550,0,50,39,1
42,5,212894,13,2,4,0,4,1,0,0,60,39,1
69,0,28197,9,2,0,0,4,1,0,0,60,39,1
56,5,373593,14,2,4,0,4,1,0,1977,60,22,1
31,4,263561,14,2,4,0,4,1,0,0,40,39,1
57,4,81973,13,2,12,0,1,1,15024,0,45,39,1
36,7,340091,16,2,10,5,4,0,0,0,36,39,1
68,2,202699,15,2,10,0,4,1,6418,0,35,39,1
47,4,195978,9,2,3,0,4,1,0,0,40,39,1
29,4,188564,13,2,10,0,4,1,0,1977,45,39,1
70,4,94692,13,2,12,0,4,1,0,0,70,39,1
54,4,215990,10,2,13,0,4,1,7688,0,40,39,1
49,5,349230,11,2,4,0,4,1,0,0,60,39,1
31,4,379798,10,2,12,0,4,1,0,0,40,39,1
53,5,155983,14,2,12,0,4,1,0,0,65,39,1
58,4,31532,13,2,10,0,4,1,0,0,40,39,1
33,4,118941,9,2,1,5,4,0,0,0,40,39,1
43,6,83411,13,2,12,0,4,1,0,2415,40,39,1
50,4,297906,10,2,12,0,1,1,0,0,50,39,1
40,4,121956,13,3,10,1,1,1,13550,0,40,1,1
48,4,158944,9,6,3,1,4,0,0,0,60,39,1
54,1,75235,9,2,4,0,4,1,5178,0,40,39,1
72,4,108038,14,0,10,1,4,1,0,0,60,5,1
51,4,224207,10,2,12,0,4,1,0,0,40,39,1
28,5,204247,13,2,10,0,4,1,0,0,50,39,1
81,4,36147,15,2,5,0,4,1,10605,0,2,39,1
43,4,72791,10,2,3,0,2,1,5178,0,40,39,1
36,4,361888,9,2,14,0,4,1,0,0,45,39,1
67,4,105252,13,6,4,1,4,1,0,2392,40,39,1
38,1,172571,10,0,1,1,4,1,0,0,40,39,1
50,4,34832,13,2,13,0,4,1,15024,0,40,39,1
44,4,328581,13,2,12,0,4,1,0,0,50,39,1
71,1,422149,10,2,4,0,4,1,20051,0,40,39,1
49,6,107597,9,0,4,4,4,0,14084,0,30,39,1
60,7,352156,15,2,10,0,4,1,0,0,40,39,1
61,4,190955,13,2,4,0,4,1,7688,0,40,39,1
38,4,167140,15,2,10,0,4,1,99999,0,70,39,1
51,7,237141,14,2,4,0,4,1,0,0,40,39,1
51,4,150999,10,2,3,0,4,1,7298,0,40,39,1
44,4,77373,13,2,4,0,4,1,0,0,50,39,1
34,6,198664,13,2,3,0,1,1,15024,0,70,35,1
36,4,382859,12,2,4,0,4,1,0,0,43,39,1
53,4,341439,14,4,4,1,4,0,0,0,60,39,1
46,2,148995,13,4,10,3,4,1,4787,0,45,39,1
42,4,183479,11,2,12,0,4,1,0,0,40,39,1
56,1,205805,13,2,4,0,4,1,7688,0,40,39,1
44,4,175641,7,2,12,0,4,1,0,0,40,39,1
29,4,157612,13,4,10,1,4,0,14344,0,40,39,1
45,4,323798,13,2,4,0,4,1,7298,0,53,39,1
36,4,102568,13,4,10,1,4,0,0,0,40,39,1
47,4,191277,10,2,12,0,4,1,0,0,50,39,1
42,4,384236,14,2,10,0,4,1,7688,0,40,39,1
47,2,127678,10,2,11,0,4,1,0,0,48,39,1
44,4,54310,14,2,10,0,4,1,7298,0,40,39,1
42,5,277488,15,2,10,0,4,1,15024,0,65,39,1
42,7,160369,9,4,11,1,4,1,0,0,40,39,1
61,7,140851,13,2,10,0,4,1,0,0,40,39,1
50,4,226735,10,2,11,0,2,1,0,0,70,39,1
67,5,127605,14,2,10,0,4,1,20051,0,60,22,1
45,7,310049,11,2,10,5,1,0,0,0,40,30,1
47,1,655066,13,2,4,0,3,1,0,0,40,29,1
56,6,48102,10,2,4,5,4,0,0,1977,50,39,1
54,2,137691,9,2,3,0,4,1,0,0,40,39,1
32,4,105650,9,2,4,5,4,0,0,0,50,39,1
61,4,208919,14,2,12,0,4,1,0,0,60,39,1
58,2,185072,13,5,10,4,2,0,0,0,40,23,1
48,4,119471,16,2,10,0,1,1,0,0,40,19,1
59,4,147989,10,2,13,0,4,1,0,0,50,39,1
45,7,198660,10,2,10,0,4,1,0,0,40,39,1
48,4,105808,5,6,14,4,4,1,0,0,40,39,1
54,4,205337,13,4,4,1,4,1,0,0,50,39,1
35,4,287701,12,0,3,4,4,1,0,0,45,39,1
44,6,103111,15,2,10,0,4,1,0,0,60,39,1
58,4,234213,9,0,3,1,4,1,14344,0,48,39,1
33,4,214288,9,2,7,0,4,1,0,1848,48,39,1
36,4,219546,10,2,4,0,4,1,0,0,60,39,1
30,4,177675,10,4,3,1,4,1,0,0,40,39,1
37,6,268598,13,2,4,0,3,1,7298,0,50,33,1
65,0,240857,13,2,0,0,4,1,0,2377,40,39,1
46,6,204698,13,2,13,0,4,1,0,0,40,39,1
47,4,183522,10,2,4,5,2,0,0,0,40,39,1
79,0,100881,12,2,0,5,4,0,0,0,2,39,1
39,4,33975,10,2,12,0,4,1,0,0,40,39,1
40,4,220589,10,2,12,5,4,0,0,0,40,39,1
57,4,183810,10,2,10,0,4,1,0,0,40,39,1
45,4,170850,9,2,7,0,4,1,0,0,44,39,1
37,4,60722,10,0,4,1,1,0,0,0,40,24,1
65,4,95303,9,2,4,0,4,1,0,0,40,39,1
49,5,197038,13,2,4,0,4,1,0,0,50,39,1
59,5,187502,10,2,3,0,4,1,0,0,50,39,1
55,4,160662,16,2,4,0,4,1,0,0,80,39,1
45,2,215862,16,2,4,0,4,1,7688,0,45,39,1
40,4,45687,10,0,8,1,2,1,4787,0,50,39,1
42,4,219155,11,2,3,0,4,1,0,0,45,39,1
33,4,112941,9,2,7,0,4,1,0,0,40,39,1
42,4,255847,9,2,7,0,4,1,4386,0,48,39,1
74,5,228075,10,2,4,0,4,1,20051,0,25,39,1
54,4,99185,14,2,10,0,4,1,0,0,40,39,1
46,4,377401,9,2,14,0,4,1,0,1902,70,2,1
31,4,144064,9,2,3,0,4,1,0,0,48,39,1
37,4,107737,13,2,10,0,4,1,0,0,55,39,1
45,5,363298,13,2,4,0,2,1,0,0,45,39,1
30,4,110643,14,2,1,0,4,1,4386,0,40,39,1
39,1,135500,9,2,1,0,4,1,0,0,40,39,1
40,4,51290,14,2,10,0,4,1,0,0,50,39,1
48,5,216214,10,2,3,0,4,1,3103,0,40,39,1
31,4,207201,10,2,3,0,4,1,0,0,40,39,1
58,5,258883,13,2,10,0,4,1,0,0,60,39,1
32,4,260868,13,2,12,0,2,1,0,0,40,39,1
46,6,275625,13,0,8,4,1,0,0,0,60,35,1
40,4,99604,14,2,10,5,4,0,15024,0,24,39,1
40,7,199381,14,2,10,5,4,0,15024,0,37,39,1
31,4,127651,12,2,4,0,4,1,0,1902,38,39,1
29,4,393829,9,2,3,0,4,1,0,0,50,39,1
32,4,194740,13,2,12,0,4,1,0,1902,40,39,1
58,4,219504,8,0,14,4,2,1,0,0,45,39,1
30,7,361497,13,2,11,0,4,1,0,0,72,39,1
40,4,96509,10,2,10,0,0,1,0,0,40,39,1
39,4,102953,13,2,12,0,4,1,7298,0,55,39,1
47,4,145041,9,2,7,0,4,1,0,0,40,5,1
31,4,574005,13,2,3,0,4,1,0,0,44,39,1
46,4,151107,10,2,12,0,2,1,0,1977,60,39,1
37,4,220237,13,2,4,0,4,1,5178,0,40,39,1
54,6,109418,13,2,4,5,4,0,0,1977,35,39,1
44,5,153132,13,2,4,0,4,1,7688,0,52,39,1
62,6,71467,13,2,3,0,4,1,0,0,55,39,1
71,4,163385,10,6,12,1,4,1,0,0,35,39,1
52,4,153155,9,2,3,0,4,1,15024,0,40,39,1
52,1,30731,9,2,4,0,4,1,7298,0,40,39,1
40,4,110862,13,2,12,0,4,1,0,0,50,39,1
50,4,69345,9,2,7,0,4,1,0,1902,44,39,1
76,5,99328,13,2,5,0,4,1,6514,0,40,39,1
54,6,399705,10,2,12,0,4,1,0,0,55,39,1
51,4,122533,13,2,4,0,4,1,0,0,40,39,1
43,4,203642,13,4,10,1,4,0,0,0,40,39,1
62,4,99470,9,2,4,0,4,1,0,0,45,39,1
60,4,317083,13,2,4,0,4,1,0,0,45,39,1
47,4,339863,9,2,12,0,4,1,0,0,45,39,1
35,5,135436,15,2,10,0,4,1,0,0,50,39,1
49,4,43206,15,4,10,1,4,0,0,0,55,39,1
45,4,329144,10,2,12,0,4,1,0,0,40,39,1
58,1,139290,13,2,1,0,4,1,0,0,40,39,1
30,4,509364,10,2,1,3,4,1,0,0,40,39,1
38,4,216319,16,2,10,0,1,1,0,0,40,3,1
41,4,184105,9,2,4,0,4,1,0,0,55,39,1
41,4,100451,9,2,3,0,4,1,7688,0,38,39,1
48,5,181307,9,2,3,0,4,1,0,0,60,39,1
38,6,77820,9,2,3,0,4,1,0,0,40,39,1
40,5,266047,13,4,4,1,4,1,0,0,65,39,1
34,4,169496,10,2,6,0,4,1,0,0,40,39,1
34,5,62396,13,4,10,1,4,0,0,0,62,39,1
80,0,29020,15,2,0,0,4,1,10605,0,10,39,1
37,4,166115,6,2,14,0,4,1,0,0,50,39,1
32,4,26803,10,2,7,0,4,1,0,0,84,39,1
51,7,71691,13,0,4,1,4,1,0,0,60,39,1
26,4,100147,13,2,4,5,4,0,0,0,45,39,1
60,7,265201,16,2,10,0,4,1,0,0,50,39,1
29,6,389857,9,4,3,1,4,1,0,0,50,39,1
60,2,195453,11,2,4,0,4,1,0,0,60,39,1
36,4,180686,9,2,3,0,4,1,0,0,45,39,1
39,4,99270,13,2,10,5,4,0,0,0,50,11,1
30,4,149726,13,2,13,0,4,1,7688,0,40,39,1
43,7,598995,13,2,10,5,2,0,3103,0,40,39,1
47,2,81654,10,0,4,1,4,1,0,0,56,39,1
51,6,246820,9,2,3,0,4,1,7298,0,48,39,1
32,4,180284,6,2,3,0,4,1,0,0,40,39,1
50,4,174655,13,2,3,0,4,1,0,1887,40,39,1
54,4,256908,13,2,13,0,4,1,0,0,25,39,1
47,7,80914,14,2,4,0,4,1,0,0,47,39,1
37,4,121521,15,2,10,0,4,1,15024,0,45,39,1
34,4,24266,11,2,3,0,4,1,7688,0,40,39,1
52,4,118025,13,2,4,0,4,1,99999,0,50,39,1
36,4,284166,9,4,12,4,4,1,0,0,60,39,1
50,4,200046,14,2,4,0,4,1,0,0,50,39,1
57,5,199067,4,2,4,0,4,1,0,0,90,12,1
31,6,348038,13,2,10,0,4,1,0,1902,50,33,1
44,4,112262,13,2,13,0,4,1,5178,0,40,39,1
40,1,107584,13,2,3,0,4,1,0,0,40,39,1
34,4,107793,9,2,3,0,4,1,0,0,40,11,1
45,4,154308,14,2,4,0,2,1,0,0,40,39,1
46,4,358585,10,0,3,4,4,1,0,0,40,39,1
27,4,153291,15,2,10,5,4,0,0,0,50,39,1
42,4,233366,3,2,3,0,3,1,3103,0,40,26,1
53,4,53833,10,2,14,0,4,1,0,0,32,39,1
47,4,211668,9,2,7,5,2,0,0,0,40,39,1
37,4,239171,9,2,3,0,4,1,0,0,40,39,1
30,6,146161,9,2,4,0,4,1,0,1887,50,39,1
35,1,287031,14,4,4,1,4,1,8614,0,40,39,1
52,1,57855,15,2,10,0,4,1,0,0,60,39,1
57,1,414994,10,2,4,0,4,1,0,0,40,39,1
44,4,318046,10,2,12,0,4,1,0,0,35,39,1
42,6,201908,15,2,10,0,4,1,99999,0,50,39,1
48,4,207540,13,4,3,1,4,1,99999,0,60,39,1
33,4,116294,13,4,10,3,4,0,0,0,40,39,1
36,4,172538,9,2,3,0,4,1,0,0,52,39,1
42,4,39060,9,2,12,0,4,1,0,0,60,39,1
36,4,198841,14,2,4,0,4,1,0,0,40,39,1
40,4,144778,9,2,4,0,4,1,0,0,50,39,1
38,4,149347,14,2,10,0,4,1,0,0,50,39,1
45,4,196584,11,4,10,1,4,0,0,1564,40,39,1
52,4,99682,10,2,12,5,4,0,0,0,52,2,1
49,5,213354,14,5,4,1,4,1,0,0,70,39,1
63,6,29859,4,2,5,0,4,1,7688,0,60,39,1
